userName,score,at,content
Pengguna Google,5,2024-12-11 05:55:54,"Sdh bingung cara diet seperti apalagi, akhirnya pakai jendela makan dan pale aplikasi ini mudah d gunakan dan di mengerti.. tq yg sdh menciptakan apk ini secara gratis"
Pengguna Google,5,2024-12-10 13:52:21,Sangat membantu menghitung kalori harian
Pengguna Google,5,2024-12-10 12:55:24,Mantap
Pengguna Google,5,2024-12-09 19:29:54,sangat rekomended bisa mendapatkan makronutrisi dari makanan secara GRATIS gk kayak sebelah
Pengguna Google,5,2024-12-09 15:18:30,Bagus banget
Pengguna Google,5,2024-12-08 14:06:36,memudahkan..tq semoga bisa berproses brsama
Pengguna Google,4,2024-12-06 14:29:10,"Kenapa gabisa upload foto si? Udh Install trs uninstall, install lg ttep aja bgitu. Plis dong solusinya"
Pengguna Google,5,2024-12-05 13:02:37,"The best aplikasi nya, aplikasi nya membantu untuk saya yang sedang menaikan berat badan"
Pengguna Google,5,2024-12-04 16:16:45,Bagus
Pengguna Google,5,2024-12-03 18:34:03,Sangat membantu menghitung kalori makanan selama defisit kalori
Pengguna Google,5,2024-12-03 18:01:34,"Sangat membantu dalam menghitung jumlah kalori makanan, cocok buat yg sedang diet, atau menggemukkan badan"
Pengguna Google,5,2024-12-03 08:09:07,"Keren banget, apk diet sosial, saling memotivasi."
Pengguna Google,5,2024-12-02 10:02:04,Sangat membantu
Pengguna Google,5,2024-12-02 08:06:27,Aplikasi sangat informatif untuk mengetahui nilai gizi setiap makanan
Pengguna Google,3,2024-12-01 18:27:51,Mau ganti foto profil susah amat sihaT_T
Pengguna Google,5,2024-12-01 17:55:06,Berkat aplikasi ini bisa atuh asupan makanan harian dan sukses turunkan berat badan
Pengguna Google,5,2024-11-30 09:59:54,Mantap
Pengguna Google,5,2024-11-29 04:33:00,Sangat membantu
Pengguna Google,5,2024-11-28 18:35:15,Baguss item makanan cukup lengkap
Pengguna Google,5,2024-11-28 14:14:08,Aplikasi ini benar² sangat membantu dlm proses diet saya
Pengguna Google,5,2024-11-28 11:34:15,sangat membantu bisa menggukur kalori perhari saya rekomendasi kan apk inii🔥⚡⭐💥🎉✨✨💫🌟🌟✨✴️✔️✅
Pengguna Google,5,2024-11-27 05:57:56,"sementara ini oke banget, bisa history bb, history makan, smoga makin berkembang"
Pengguna Google,5,2024-11-27 05:18:15,"Bagus ,sangan membantu agar tau berapa kalori yg kita mkn"
Pengguna Google,5,2024-11-25 17:43:36,sangat membantu
Pengguna Google,3,2024-11-25 13:55:35,Notifikasinya ada bug
Pengguna Google,5,2024-11-25 13:13:24,aplikasi yang sangat bermanfaat
Pengguna Google,5,2024-11-25 12:07:05,Apk bagus
Pengguna Google,5,2024-11-25 07:20:36,Sangat membantu saya
Pengguna Google,5,2024-11-25 06:52:33,Bagus banget
Pengguna Google,5,2024-11-23 12:01:41,BS ngitung kalori harian
Pengguna Google,4,2024-11-23 11:24:04,"aplikasinya udah bagus, tp kadang suka ngebug aja, mungkin bisa lebih diperbaiki hehe"
Pengguna Google,4,2024-11-23 07:58:13,Bismillah saja Niat Sehat
Pengguna Google,5,2024-11-20 22:38:03,mantap
Pengguna Google,5,2024-11-18 14:30:37,"Setelah mengikut aplikasi ini, saya jadi semangat diet"
Pengguna Google,5,2024-11-18 13:05:10,aplikasi yg sangat membantu
Pengguna Google,5,2024-11-18 08:14:44,Sangat membantu mengukur jumlah kalori yg sudah dikonsumsi
Pengguna Google,5,2024-11-18 06:26:30,Mantapppp
Pengguna Google,5,2024-11-16 09:35:49,Mantaaap
Pengguna Google,1,2024-11-16 00:43:35,aplikasi error
Pengguna Google,5,2024-11-14 15:20:34,Aplikasi ini luas biasa
Pengguna Google,5,2024-11-14 06:47:58,Bagus bgt
Pengguna Google,5,2024-11-12 13:12:03,Aplikasi yang sangat membantu kesadaran penting nya menghitung kalori makanan yang kita santap setiap hari
Pengguna Google,5,2024-11-12 10:25:50,"Alhamdulillah,,Maasya Allah.. membantu sekali,dari 72 kg turun 60 kg."
Pengguna Google,5,2024-11-11 15:09:35,"Aplikasi ini bener2 bantu aq bangettt, yg lg proses diet. Bener2 lengkap banget.. sungkem sm yg udah bikin aplikasinya. Terima kasih yaaaa.."
Pengguna Google,5,2024-11-11 08:10:23,Sangat membantu untuk program penurunan berat badan
Pengguna Google,5,2024-11-10 09:18:50,Ini tuh kayak patokan kita udh turun atau ga karena ada fitur hitung berat badan 😍
Pengguna Google,5,2024-11-10 05:43:00,Bagus
Pengguna Google,5,2024-11-09 08:17:47,Sangat membantu sekali🥰
Pengguna Google,5,2024-11-08 08:23:33,"Mantab, bisa membatu untuk program diet"
Pengguna Google,5,2024-11-08 05:07:25,Sangat membantu sebagai acuan kalori makanan
Pengguna Google,5,2024-11-07 11:18:27,Bagus aplikasinya..kita jadi bisa memanage apa yg kita makan..dan dietnya tidak memberatkan
Pengguna Google,5,2024-11-06 10:06:40,Makasih fatsecret good aplikasi
Pengguna Google,5,2024-11-05 05:36:56,"Ngebantu bgt buat maintance kalori dan nutrisi harian, biar diet bs keliatan progresnya..."
Pengguna Google,5,2024-11-04 20:24:02,Semoga bermanfaat
Pengguna Google,5,2024-11-04 10:32:54,Mantapp
Pengguna Google,5,2024-11-04 07:07:42,"Sangat sangat membantu, kita bisa tau batasan kalori apa yg dimakan tiap hari.... Terimaksih banyak 🥰"
Pengguna Google,5,2024-11-03 04:23:12,Sangat membantu dalam program diet saya
Pengguna Google,5,2024-11-01 17:52:31,MantP
Pengguna Google,5,2024-10-31 14:36:43,Sangat membantu untuk menghitung kalori
Pengguna Google,5,2024-10-29 21:39:36,Apakah apl ini prabayar? Tlg jelaskan
Pengguna Google,5,2024-10-29 16:37:35,Applikasi yg bermanfaat
Pengguna Google,5,2024-10-29 09:09:14,sangat membantu untuk mengatur kebutuhan kalori harian dalam proses diet
Pengguna Google,5,2024-10-29 06:37:23,Versi Androidnya masih lola. Lebih mudahndibuka versi desktop
Pengguna Google,5,2024-10-26 22:01:12,Memuaskan
Pengguna Google,5,2024-10-24 20:15:56,Membantu sekali
Pengguna Google,5,2024-10-23 19:17:14,Aplikasinya sangat membantu
Pengguna Google,5,2024-10-23 12:02:59,"Apk nya berguna banget, makanan apapun tinggal sebut merk udh ada hitungan kalori dan gulanya 🤩"
Pengguna Google,5,2024-10-23 10:03:59,Sangat membantu mengontrol kalori makanan yg saya makan.
Pengguna Google,5,2024-10-22 06:19:36,Membantu tracking kalori
Pengguna Google,5,2024-10-21 12:41:25,Sangat membantu
Pengguna Google,5,2024-10-21 09:00:55,sangat membantu dalam menghitung kalori makanan ❤️
Pengguna Google,5,2024-10-21 08:30:19,Sangat berguna untuk yg mau defisit kalori
Pengguna Google,5,2024-10-20 15:12:17,bagus banget
Pengguna Google,5,2024-10-18 15:13:09,"min kok engga ada ayam begana khas betawi, tolong tambahin soalnya saya sering makan itu 😁"
Pengguna Google,5,2024-10-17 16:59:04,"bantu hitung kalori harian biar gak over, berguna banget buat yg pengen diet defisit kalori."
Pengguna Google,5,2024-10-15 18:24:28,Alhamdulillah aplikasi ini sgt membantu sekali untuk sy terutama yg sedang menjalani diet sehat
Pengguna Google,5,2024-10-15 17:54:52,sangat membantu
Pengguna Google,5,2024-10-14 19:13:13,Okee. Semoga lebih lengkap dan detail laagi untuk macam kalori makanan dan minuman
Pengguna Google,5,2024-10-14 08:55:56,Mantab
Pengguna Google,5,2024-10-14 08:05:11,jos
Pengguna Google,5,2024-10-14 08:02:07,Sangat membantu monitoring program
Pengguna Google,5,2024-10-13 15:41:05,Topppppp
Pengguna Google,5,2024-10-13 05:22:54,Sangat membantu dalam mengelola asupan makanan setiap hari.
Pengguna Google,5,2024-10-11 19:06:20,sangat membantu sekali
Pengguna Google,5,2024-10-11 19:05:52,Sangat membantu
Pengguna Google,5,2024-10-10 06:00:48,Syukaa.... 😍😍😍
Pengguna Google,5,2024-10-08 08:47:45,Keren aplikasinya bikin BB aku los 10kg dlm 2 bulan
Pengguna Google,5,2024-10-07 11:59:48,Membantu bgt saat aku defisit kalori
Pengguna Google,3,2024-10-06 18:44:57,Masi baru pake.. semoga membantu
Pengguna Google,5,2024-10-06 16:22:42,"Oke, lumayan enak buat ngontrol kalori"
Pengguna Google,5,2024-10-06 11:58:48,Sangat membantu saya menurunkan berat badan
Pengguna Google,5,2024-10-06 09:37:33,good
Pengguna Google,5,2024-10-06 09:21:02,Sangat membantu saya untuk mencari menu dan menghitung berapa banyak kalori yang saya makan
Pengguna Google,5,2024-10-04 12:12:11,Aplikasi simpel
Pengguna Google,4,2024-10-03 10:13:21,Sangat membantu
Pengguna Google,4,2024-10-02 08:19:23,Sangat membantu
Pengguna Google,4,2024-09-30 16:08:02,Sebenernya aplikasi ini membantu banget buat kontrol kalori harian yg masuk pas lagi diet. Cuma gatau kenapa akhir2 ini sering error ga muncul gambar2 postingan dari pengguna lain padahal koneksi internet stabil. Mohon perbaikannya demi kenyamanan pengguna 🙏
Pengguna Google,5,2024-09-30 10:21:39,Sangat membantu sekali😁saya pakai aplikasi ini dari akhir Februari 2024 dari BB 92 sekarang di akhir September 2024 sudah berada di BB 81😍masih harus target 11 kg lgi
Pengguna Google,5,2024-09-30 08:07:48,"Sangat membantu program diet saya ,dan bisa mandiri dilakukan"
Pengguna Google,5,2024-09-30 05:09:20,Aplikasi memuaskan Jd bisa kontrol kalori masuk
Pengguna Google,5,2024-09-29 15:33:16,Sejauh ini sangat membantu tpi sudah 2 hari ngga bisa komen di postingan orang
Pengguna Google,5,2024-09-28 19:38:55,Sangat bermanfaat
Pengguna Google,5,2024-09-27 14:03:56,Sangat membantu
Pengguna Google,5,2024-09-27 09:42:00,"Seneng bisa ngatur n pilih makan,dgn melihat kalori ."
Pengguna Google,5,2024-09-26 08:35:39,Sangat membantu untuk program diet aku
Pengguna Google,5,2024-09-25 23:11:51,Mebantu saya untuk awal dia yang lebih benar
Pengguna Google,5,2024-09-23 06:10:34,Sangat2 membantu dalam menghitung kalori harian
Pengguna Google,5,2024-09-22 18:03:45,App ini membantu saya menurunkan bb dengan defisit kalori
Pengguna Google,5,2024-09-21 09:37:28,Terimakasih
Pengguna Google,5,2024-09-18 20:16:47,ga ada komen apapun pokoknya download apk ini yang bantu diet gua berhasil
Pengguna Google,5,2024-09-16 08:20:18,Bagus buat membantu defcal saya
Pengguna Google,5,2024-09-15 13:28:17,"Sangat membantu utk program diet, kalori sudah terhitung jadi gak pusing buka browser stiap makan makanan,, Good job"
Pengguna Google,5,2024-09-14 09:58:36,"Suka banget sama aplikasi ini, tidak ribet tidak bnyak iklan dan tentunya sangat bermanfaat untuk kita yg ingin mengurangi berat badan 🥰🥰🥰 lov lov fat secret"
Pengguna Google,5,2024-09-14 07:38:18,Sangat membantu dlm mnurunkn bert bdan
Pengguna Google,4,2024-09-12 07:59:45,Sangat membantu untuk menghitung kalori yg kita tidak tahu. Pakai aplikasi ini bisa terkira² wlw mungkin yg kita makan bisa saja beda untuk ukuran kalori yg kita cantumkan. Klo bisa jangan berbayar doongg hehehe klo pun berbayar jgn mahal² 😁 thankyou
Pengguna Google,5,2024-09-11 20:20:35,Sangat membantu menghitung kalori
Pengguna Google,5,2024-09-10 09:37:10,Mantap
Pengguna Google,5,2024-09-10 08:55:48,Aplikasinya bagus membantu banget makasih ya
Pengguna Google,5,2024-09-10 08:39:00,Membantu bangettt
Pengguna Google,5,2024-09-09 08:22:19,Terbantu sekali diet menggunakan aplikasi ini
Pengguna Google,5,2024-09-09 07:18:07,Mantul sangat bermanfaat
Pengguna Google,5,2024-09-09 04:57:54,Terbaik
Pengguna Google,5,2024-09-07 18:10:19,Top dah bisa mngontrol asupan kalori dri apa yng kta mkan👍
Pengguna Google,5,2024-09-04 12:35:27,Aplikasi yang sangat bagus terutama bagi yang mau defisit kalori maupun yang sedang bulking dikarenakan fitur yang ditawarkan sangat berguna mulai dari nutrisi hingga yang porsi makanan dapat dihitung
Pengguna Google,5,2024-09-04 11:14:02,"baguss ,,membantu sekali untuk yg bener² ingin menurunkan berat badan"
Pengguna Google,5,2024-09-03 21:04:43,Sangat membantu untuk tracking kalori
Pengguna Google,5,2024-09-03 17:34:17,sangat membantu❤️
Pengguna Google,5,2024-09-03 15:19:17,Sangat membantu
Pengguna Google,5,2024-09-01 13:40:38,Nice
Pengguna Google,5,2024-09-01 05:21:55,Suka
Pengguna Google,4,2024-08-29 09:46:53,"Tidak tahu hasilnya, turun atau naiknya tidak ada info"
Pengguna Google,5,2024-08-26 08:47:22,Mudah mudahan bisa membantu untuk BB yang ideal dan sehat
Pengguna Google,5,2024-08-26 08:25:09,Sangat membantu prgram defisit kalori
Pengguna Google,5,2024-08-26 06:25:21,Rekomended sangat membantu dlm penurunan berat badan ..
Pengguna Google,5,2024-08-25 10:47:12,Keren si ini aplikasi sangat membantu dalam program diet ku dan sangat mudah di gunakan tentunya. Tengkyu FatSecret
Pengguna Google,5,2024-08-25 07:23:23,best
Pengguna Google,5,2024-08-25 07:13:47,"Aplikasi yg berguna untuk hidup sehat, semoga menu makanannya semakin lengkap khususnya untuk makanan tradisional Indonésia"
Pengguna Google,5,2024-08-24 08:34:10,Sangat membantu saya dalam mengontrol kalori harian. Opsi makanan dan minuman lengkap. Membantu saya mencapai berat badan ideal
Pengguna Google,5,2024-08-22 19:41:28,😍😍😍
Pengguna Google,5,2024-08-22 17:07:58,"Sangat membantu saya untuk diet dan Maintenance, walaupun gak 100% akurat tapi kita bisa tau hitungan kasar kalori intake"
Pengguna Google,5,2024-08-21 12:16:32,mantap utk diet
Pengguna Google,5,2024-08-20 22:39:30,Sangat nembantu.jd bikin semangat defisit kalori setiap hari.
Pengguna Google,5,2024-08-19 07:54:44,sangat membantu sy dlm proses penurunan berat badan 🥰
Pengguna Google,5,2024-08-17 16:36:03,"Ngaruh banget sii,makan jadi teratur"
Pengguna Google,5,2024-08-17 06:17:28,Ngebantu banget buat bantu jaga pola makan agar tetep terkontrol juga jadi lebih paham nilai gizi tiap makanan. Sejauh ini saya total udah berhasil turun 30 kg
Pengguna Google,5,2024-08-16 11:49:47,"Untuk menu makanan nya sangat2 lengkap,mantab!!"
Pengguna Google,5,2024-08-16 09:50:20,Aplikasi yang menemani saya selama melakukan program diet.
Pengguna Google,5,2024-08-14 07:31:57,Sejauh ini sangat membantu dalam mencatat kalori harian dan berat badan
Pengguna Google,5,2024-08-12 13:19:36,Aplikasi yang mudah untuk menghitung kalori harian
Pengguna Google,5,2024-08-12 11:21:02,"Apk sangat membantu saya diet ,,trimakasih saya jd semangat diet nya"
Pengguna Google,5,2024-08-12 09:29:05,Keren
Pengguna Google,4,2024-08-12 08:07:25,Baik
Pengguna Google,5,2024-08-11 22:21:00,Sangat membantu
Pengguna Google,5,2024-08-10 19:25:01,Sangat membantu sekali aplikasinya dalam menghitung kalori harian
Pengguna Google,5,2024-08-09 07:50:22,"Bagus banget. Yg gratis aja sdh bagus. Bisa makan apa aja tp jadi tahu.. oh.. bolen kalorinya segini, ya udah makan setengah aja. Atau.. ya udah, minumnya nggak jadi kopi susu, teh hijau aja. Bsk baru oatmeal dan kopi susu. Oh.. protein masih kurang.. malam ini tambahin ayamnya, nggak pake nasi. Jd nggak menggurui kita tp akhirnya ya nyuruh kita mikir sendiri mau makan apa, sebanyak apa, olahraga apa, dst.."
Pengguna Google,2,2024-08-09 07:31:01,"Ini bagus tapi kenapa gabisa dibuka ya, tbtb load bgt lama😭😭"
Pengguna Google,4,2024-08-08 19:36:51,Bagus
Pengguna Google,5,2024-08-07 05:47:57,"Sangat membantu dalam proses diet, dulu pas abis lahiran anak pertama pernah turun smpe 10 kg krna dibantu fs ini, skrg habis lahiran anak K2 MW mulai diet sehat LG dan pelan2 tapi pasti udh turun 2 kg dalam 2 Minggu . Krna tanpa olahraga hanya menimbang makanan aja hehe"
Pengguna Google,5,2024-08-05 17:09:06,samgat membantu mentracking makanan terimakasih sangat memudahkan program diet saya
Pengguna Google,5,2024-08-04 15:25:36,Good app
Pengguna Google,5,2024-08-03 23:02:03,Bagus membantu diet
Pengguna Google,5,2024-08-02 09:13:12,"Aplikasi wajib dimiliki saat kamu diet, Membantu Sekali!!!"
Pengguna Google,5,2024-07-30 21:57:13,"Sukaa bangt sama apli ini,sangt membantu ,dan alhamdulillah sudah mulai mncapai trget terimakash bnyk lov"
Pengguna Google,5,2024-07-30 17:12:51,Sgt mmbantu
Pengguna Google,5,2024-07-30 16:43:49,Mantull
Pengguna Google,4,2024-07-29 08:08:05,"Sangat membantu, semoga untuk jenis makanannya lebih lengkap lagi agar kalori yg dihitung lebih valid"
Pengguna Google,5,2024-07-29 07:02:03,sangat membantu program saya
Pengguna Google,5,2024-07-29 05:07:44,Sangat membantu sekali
Pengguna Google,5,2024-07-29 04:40:19,Sangat membantu
Pengguna Google,5,2024-07-27 09:28:15,Mantap utk yg sedang intermitten fasting
Pengguna Google,5,2024-07-26 11:05:28,Terbaik..bisa mengontrol kalori harian..dan banyak lagi.. membuat hidup lebih sehat dan disiplin terhadap makanan
Pengguna Google,5,2024-07-26 05:46:25,"Sangat"" membantu aku yg lagi dlm proses diet, terimakasih fatsecret"
Pengguna Google,5,2024-07-25 09:20:23,Sangat membantu
Pengguna Google,5,2024-07-25 05:47:20,Love it
Pengguna Google,5,2024-07-24 19:34:35,"Sangat membantu aku buat mengontrol Karbo yg aku makan, Alhamdulillah turun BB nya meski belum mencapai target udah turun 2,5% dari target dalam jangka waktu 20 hari. Diet gak nyiksa masih bisa makan enak dan BB pelan² turun"
Pengguna Google,5,2024-07-24 10:49:47,Membantu banget buat yg lagi diet
Pengguna Google,5,2024-07-23 14:41:36,Ngebantu banget buat yg Baru belajar diet
Pengguna Google,5,2024-07-23 06:52:31,Penghitung kalori paling bagus
Pengguna Google,5,2024-07-22 13:32:34,"Mantap, tambah lagi makanan yg belum terdaftarim"
Pengguna Google,5,2024-07-22 12:18:11,Luar Biasa Sangat Mwmbantu
Pengguna Google,5,2024-07-22 04:25:49,Sangat membantu untuk perjalanan diet
Pengguna Google,5,2024-07-21 04:42:46,Sangat membantu mengontrol kalori harian
Pengguna Google,4,2024-07-17 08:49:52,"Bagus aplikasinya sangat membantu asupan kalori, jadi tau berapa saja kalori yg kita makan"
Pengguna Google,5,2024-07-16 05:37:50,Sangat membantu
Pengguna Google,5,2024-07-14 08:23:05,Aplikasi sangat membantu proses diet. Dan saya sangat menikmati proses diet. Makanan apa aja bisa di masukan didalam ke aplikasi. Semua makro gizu sudah terbaca semua.
Pengguna Google,5,2024-07-13 22:40:51,bagus
Pengguna Google,5,2024-07-12 19:26:28,"saya sangat berterimakasih kepada aplikasi ini berkat aplikasi ini saya bisa turun 12kg,, aplikasinya sangat sangat bermanfaat"
Pengguna Google,5,2024-07-10 17:46:43,Sangat membantu proses diet
Pengguna Google,4,2024-07-09 18:40:22,"Semoga fiturnya sangat keren dan sangat membantu untuk menghitung kalori. Cara menggunakanjya juga sangat mudah Aada komunitas juga lagi untuk melihat diet dan pengalaman orang lain, tetapi saat melihat komen/profil masih sering bug, semoga dapat diperbaiki kedepannya"
Pengguna Google,5,2024-07-09 10:28:30,"Bagus aplikasinya,bisa mengontrol makan kita.baruvturun 5 kg"
Pengguna Google,5,2024-07-09 09:45:52,Cukup membantu mengontrol jumlah kalori yg masuk ke tubuh kita.
Pengguna Google,5,2024-07-08 14:41:33,"Sangat2 membantu ,informasi nya sangat jelas tidak bertele tele terus di jawab ke intinya langsung ♥️😍🥰"
Pengguna Google,5,2024-07-08 13:59:51,Ok
Pengguna Google,5,2024-07-08 08:41:17,Aplikasi ini mambantu pengaturan kalori sehari²..mantap
